IYO_000005	PSPTO_0001
IYO_025830	PSPTO_5030
IYO_025835	PSPTO_5031
IYO_025840	PSPTO_5032
IYO_025845	PSPTO_5033
IYO_025850	PSPTO_5034
IYO_025855	PSPTO_5035
IYO_025860	PSPTO_5036
IYO_025865	PSPTO_5037
IYO_025870	PSPTO_5038
IYO_025875	PSPTO_5039
IYO_025880	PSPTO_5040
IYO_025885	PSPTO_5041
IYO_025890	PSPTO_5043
IYO_025895	PSPTO_5044
IYO_025900	PSPTO_5045
IYO_025905	PSPTO_5046
IYO_025910	PSPTO_5047
IYO_025915	PSPTO_5048
IYO_025920	PSPTO_5049
IYO_025925	PSPTO_5050
IYO_025930	PSPTO_5051
IYO_025935	PSPTO_5052
IYO_025940	PSPTO_5053
IYO_025945	PSPTO_4384
IYO_025950	PSPTO_5055
IYO_025955	PSPTO_5436
IYO_025960	PSPTO_5057
IYO_025965	PSPTO_5058
IYO_025970	PSPTO_1114
IYO_025975	PSPTO_5060
IYO_025980	PSPTO_5061
IYO_025985	PSPTO_5062
IYO_025990	PSPTO_5063
IYO_025995	PSPTO_5064
IYO_026000	PSPTO_5067
IYO_026005	PSPTO_5068
IYO_026015	PSPTO_5069
IYO_026020	PSPTO_5070
IYO_026025	PSPTO_3326
IYO_026030	PSPTO_4511
IYO_026050	PSPTO_5071
IYO_026055	PSPTO_5072
IYO_026060	PSPTO_5074
IYO_026065	PSPTO_5075
IYO_026070	PSPTO_5076
IYO_026075	PSPTO_5077
IYO_026080	PSPTO_5078
IYO_026085	PSPTO_5079
IYO_026090	PSPTO_5080
IYO_026095	PSPTO_5081
IYO_026100	PSPTO_5082
IYO_026105	PSPTO_5083
IYO_026110	PSPTO_5084
IYO_026115	PSPTO_5085
IYO_026120	PSPTO_5086
IYO_026125	PSPTO_5087
IYO_026130	PSPTO_5089
IYO_026135	PSPTO_5090
IYO_026140	PSPTO_5091
IYO_026145	PSPTO_5092
IYO_026150	PSPTO_5093
IYO_026155	PSPTO_5094
IYO_026160	PSPTO_5095
IYO_026170	PSPTO_5097
IYO_026175	PSPTO_5098
IYO_026185	PSPTO_5100
IYO_026190	PSPTO_5101
IYO_026195	PSPTO_5102
IYO_026200	PSPTO_5103
IYO_026205	PSPTO_5104
IYO_026210	PSPTO_5105
IYO_026215	PSPTO_5106
IYO_026220	PSPTO_5107
IYO_026225	PSPTO_5108
IYO_026230	PSPTO_5109
IYO_026235	PSPTO_5110
IYO_026240	PSPTO_5111
IYO_026245	PSPTO_5112
IYO_026250	PSPTO_5113
IYO_026255	PSPTO_5114
IYO_026265	PSPTO_5116
IYO_026270	PSPTO_5117
IYO_026275	PSPTO_0523
IYO_026280	PSPTO_5118
IYO_026285	PSPTO_5119
IYO_026290	PSPTO_5119
IYO_026295	PSPTO_5120
IYO_026300	PSPTO_5121
IYO_026305	PSPTO_5123
IYO_026310	PSPTO_5125
IYO_026315	PSPTO_5126
IYO_026320	PSPTO_5127
IYO_026325	PSPTO_5128
IYO_026330	PSPTO_5129
IYO_026335	PSPTO_5130
IYO_026340	PSPTO_5131
IYO_026345	PSPTO_5132
IYO_026350	PSPTO_5133
IYO_026355	PSPTO_5134
IYO_026360	PSPTO_5135
IYO_026365	PSPTO_5136
IYO_026370	PSPTO_5137
IYO_026375	PSPTO_5138
IYO_026380	PSPTO_5139
IYO_026385	PSPTO_5140
IYO_026390	PSPTO_5141
IYO_026395	PSPTO_5142
IYO_026400	PSPTO_5145
IYO_026405	PSPTO_5144
IYO_026410	PSPTO_5145
IYO_026415	PSPTO_5146
IYO_026420	PSPTO_5147
IYO_026425	PSPTO_5148
IYO_026430	PSPTO_5149
IYO_026435	PSPTO_5150
IYO_026440	PSPTO_5151
IYO_026445	PSPTO_5152
IYO_026450	PSPTO_5153
IYO_026455	PSPTO_5154
IYO_026460	PSPTO_5155
IYO_026465	PSPTO_5156
IYO_026470	PSPTO_5157
IYO_026475	PSPTO_5158
IYO_026480	PSPTO_5159
IYO_026485	PSPTO_5160
IYO_026490	PSPTO_5161
IYO_026495	PSPTO_5162
IYO_026500	PSPTO_5163
IYO_026505	PSPTO_5164
IYO_026510	PSPTO_5165
IYO_026515	PSPTO_5166
IYO_026520	PSPTO_5167
IYO_026525	PSPTO_5168
IYO_026530	PSPTO_5169
IYO_026535	PSPTO_5170
IYO_026540	PSPTO_5171
IYO_026545	PSPTO_5172
IYO_026550	PSPTO_5173
IYO_026555	PSPTO_5174
IYO_026560	PSPTO_5175
IYO_026565	PSPTO_5176
IYO_026570	PSPTO_5177
IYO_026575	PSPTO_5178
IYO_026580	PSPTO_5179
IYO_026585	PSPTO_5180
IYO_026590	PSPTO_5181
IYO_026595	PSPTO_5182
IYO_026600	PSPTO_5183
IYO_026605	PSPTO_5184
IYO_026610	PSPTO_5185
IYO_026615	PSPTO_5186
IYO_026620	PSPTO_5187
IYO_026625	PSPTO_5188
IYO_026630	PSPTO_5189
IYO_026635	PSPTO_5190
IYO_026640	PSPTO_5191
IYO_026645	PSPTO_5192
IYO_026650	PSPTO_5193
IYO_026655	PSPTO_5194
IYO_026660	PSPTO_5195
IYO_026670	PSPTO_5196
IYO_026675	PSPTO_5197
IYO_026680	PSPTO_5198
IYO_026685	PSPTO_5200
IYO_026700	PSPTO_1167
IYO_026705	PSPTO_1167
IYO_026710	PSPTO_1167
IYO_026715	PSPTO_1167
IYO_026720	PSPTO_1167
IYO_026725	PSPTO_1339
IYO_026735	PSPTO_1790
IYO_026745	PSPTO_2135
IYO_026750	PSPTO_1742
IYO_026765	PSPTO_5216
IYO_026770	PSPTO_5217
IYO_026775	PSPTO_5218
IYO_026780	PSPTO_5219
IYO_026785	PSPTO_5220
IYO_026790	PSPTO_5221
IYO_026795	PSPTO_5222
IYO_026800	PSPTO_5223
IYO_026805	PSPTO_5224
IYO_026810	PSPTO_5225
IYO_026815	PSPTO_5226
IYO_026820	PSPTO_5227
IYO_026825	PSPTO_5228
IYO_026830	PSPTO_5229
IYO_026835	PSPTO_5230
IYO_026840	PSPTO_5231
IYO_026845	PSPTO_5232
IYO_026850	PSPTO_5233
IYO_026855	PSPTO_5233
IYO_026860	PSPTO_5234
IYO_026870	PSPTO_3717
IYO_026875	PSPTO_5237
IYO_026880	PSPTO_5238
IYO_026885	PSPTO_5239
IYO_026890	PSPTO_5240
IYO_026895	PSPTO_5241
IYO_026900	PSPTO_5242
IYO_026905	PSPTO_5243
IYO_026910	PSPTO_5244
IYO_026915	PSPTO_5245
IYO_026920	PSPTO_5246
IYO_026925	PSPTO_5247
IYO_026930	PSPTO_5248
IYO_026935	PSPTO_5249
IYO_026940	PSPTO_5250
IYO_026945	PSPTO_5251
IYO_026950	PSPTO_5252
IYO_026955	PSPTO_5253
IYO_026960	PSPTO_5254
IYO_026965	PSPTO_5255
IYO_026970	PSPTO_5256
IYO_026975	PSPTO_5257
IYO_026980	PSPTO_5258
IYO_026985	PSPTO_5259
IYO_026990	PSPTO_5260
IYO_026995	PSPTO_5261
IYO_027000	PSPTO_5262
IYO_027005	PSPTO_5263
IYO_027010	PSPTO_5264
IYO_027015	PSPTO_5265
IYO_027020	PSPTO_5266
IYO_027025	PSPTO_5267
IYO_027030	PSPTO_5268
IYO_027035	PSPTO_5269
IYO_027045	PSPTO_5271
IYO_027050	PSPTO_5272
IYO_027060	PSPTO_5274
IYO_027065	PSPTO_5275
IYO_027070	PSPTO_5276
IYO_027075	PSPTO_5277
IYO_027080	PSPTO_5278
IYO_027085	PSPTO_5279
IYO_027090	PSPTO_5280
IYO_027095	PSPTO_5281
IYO_027105	PSPTO_5282
IYO_027110	PSPTO_5283
IYO_027115	PSPTO_3274
IYO_027120	PSPTO_5284
IYO_027125	PSPTO_5285
IYO_027130	PSPTO_5286
IYO_027135	PSPTO_5287
IYO_027145	PSPTO_3326
IYO_027150	PSPTO_3326
IYO_027155	PSPTO_0404
IYO_027160	PSPTO_5362
IYO_027165	PSPTO_0403
IYO_027170	PSPTO_0402
IYO_027175	PSPTO_0401
IYO_027180	PSPTO_4511
IYO_027190	PSPTO_0526
IYO_027200	PSPTO_2830
IYO_027205	PSPTO_5389
IYO_027210	PSPTO_0524
IYO_027215	PSPTO_0523
IYO_027230	PSPTO_4511
IYO_027235	PSPTO_0521
IYO_027245	PSPTO_0520
IYO_027250	PSPTO_0519
IYO_027255	PSPTO_0518
IYO_027260	PSPTO_0517
IYO_027265	PSPTO_0514
IYO_027270	PSPTO_0512
IYO_027275	PSPTO_0511
IYO_027280	PSPTO_0510
IYO_027285	PSPTO_0509
IYO_027295	PSPTO_0507
IYO_027305	PSPTO_0506
IYO_027310	PSPTO_0505
IYO_027315	PSPTO_0500
IYO_027320	PSPTO_0499
IYO_027325	PSPTO_0498
IYO_027330	PSPTO_0497
IYO_027335	PSPTO_0496
IYO_027340	PSPTO_0495
IYO_027345	PSPTO_0494
IYO_027350	PSPTO_0493
IYO_027355	PSPTO_0492
IYO_027360	PSPTO_0491
IYO_027365	PSPTO_0490
IYO_027370	PSPTO_0489
IYO_027375	PSPTO_0488
IYO_027380	PSPTO_0487
IYO_027385	PSPTO_0486
IYO_027390	PSPTO_0485
IYO_027395	PSPTO_0484
IYO_027400	PSPTO_0483
IYO_027405	PSPTO_0482
IYO_027410	PSPTO_0481
IYO_027415	PSPTO_0480
IYO_027420	PSPTO_0474
IYO_027425	PSPTO_0472
IYO_027430	PSPTO_0471
IYO_027435	PSPTO_0470
IYO_027440	PSPTO_0469
IYO_027445	PSPTO_0468
IYO_027450	PSPTO_0466
IYO_027455	PSPTO_0465
IYO_027465	PSPTO_0464
IYO_027470	PSPTO_0463
IYO_027475	PSPTO_0462
IYO_027480	PSPTO_0461
IYO_027485	PSPTO_0460
IYO_027490	PSPTO_0459
IYO_027495	PSPTO_0458
IYO_027500	PSPTO_0457
IYO_027505	PSPTO_0456
IYO_027510	PSPTO_0455
IYO_027525	PSPTO_0453
IYO_027530	PSPTO_0452
IYO_027535	PSPTO_0451
IYO_027540	PSPTO_0448
IYO_027545	PSPTO_0447
IYO_027550	PSPTO_0446
IYO_027555	PSPTO_0445
IYO_027560	PSPTO_0444
IYO_027565	PSPTO_0443
IYO_027570	PSPTO_0441
IYO_027575	PSPTO_0440
IYO_027580	PSPTO_0439
IYO_027585	PSPTO_0438
IYO_027590	PSPTO_0437
IYO_027595	PSPTO_0436
IYO_027600	PSPTO_0435
IYO_027605	PSPTO_0434
IYO_027610	PSPTO_0433
IYO_027615	PSPTO_0432
IYO_027620	PSPTO_0431
IYO_027625	PSPTO_0430
IYO_027630	PSPTO_0429
IYO_027635	PSPTO_0428
IYO_027640	PSPTO_0427
IYO_027645	PSPTO_0426
IYO_027650	PSPTO_0425
IYO_027655	PSPTO_0424
IYO_027660	PSPTO_0423
IYO_027665	PSPTO_0422
IYO_027670	PSPTO_0421
IYO_027675	PSPTO_0420
IYO_027680	PSPTO_0419
IYO_027685	PSPTO_0418
IYO_027690	PSPTO_0417
IYO_027695	PSPTO_0416
IYO_027700	PSPTO_0415
IYO_027705	PSPTO_0414
IYO_027710	PSPTO_0413
IYO_027715	PSPTO_0412
IYO_027720	PSPTO_0411
IYO_027725	PSPTO_0410
IYO_027730	PSPTO_0409
IYO_027735	PSPTO_0408
IYO_027740	PSPTO_0407
IYO_027745	PSPTO_0406
IYO_027750	PSPTO_0405
IYO_027755	PSPTO_3326
IYO_027760	PSPTO_5288
IYO_027765	PSPTO_5289
IYO_027770	PSPTO_5290
IYO_027775	PSPTO_5291
IYO_027780	PSPTO_5292
IYO_027785	PSPTO_5293
IYO_027790	PSPTO_5294
IYO_027795	PSPTO_5295
IYO_027800	PSPTO_5296
IYO_027805	PSPTO_5297
IYO_027810	PSPTO_5298
IYO_027815	PSPTO_5299
IYO_027825	PSPTO_5301
IYO_027830	PSPTO_5302
IYO_027835	PSPTO_5303
IYO_027840	PSPTO_5306
IYO_027845	PSPTO_5307
IYO_027850	PSPTO_5308
IYO_027855	PSPTO_5309
IYO_027860	PSPTO_5310
IYO_027870	PSPTO_5311
IYO_027875	PSPTO_4695
IYO_027880	PSPTO_3044
IYO_027890	PSPTO_4696
IYO_027895	PSPTO_4695
IYO_027900	PSPTO_5312
IYO_027905	PSPTO_5313
IYO_027910	PSPTO_5314
IYO_027915	PSPTO_5315
IYO_027920	PSPTO_5316
IYO_027925	PSPTO_5317
IYO_027935	PSPTO_0317
IYO_027940	PSPTO_0316
IYO_027945	PSPTO_0315
IYO_027950	PSPTO_0314
IYO_027955	PSPTO_0313
IYO_027960	PSPTO_0312
IYO_027965	PSPTO_0311
IYO_027970	PSPTO_0310
IYO_027975	PSPTO_0309
IYO_027980	PSPTO_0308
IYO_027985	PSPTO_0307
IYO_027990	PSPTO_0306
IYO_027995	PSPTO_0305
IYO_028000	PSPTO_0304
IYO_028005	PSPTO_0303
IYO_028010	PSPTO_0301
IYO_028015	PSPTO_0300
IYO_028020	PSPTO_0140
IYO_028030	PSPTO_0299
IYO_028045	PSPTO_3429
IYO_028050	PSPTO_3922
IYO_028065	PSPTO_5375
IYO_028070	PSPTO_5376
IYO_028075	PSPTO_5377
IYO_028080	PSPTO_5378
IYO_028085	PSPTO_5379
IYO_028090	PSPTO_5380
IYO_028095	PSPTO_5381
IYO_028100	PSPTO_1054
IYO_028110	PSPTO_3676
IYO_028115	PSPTO_5383
IYO_028120	PSPTO_5384
IYO_028125	PSPTO_5385
IYO_028130	PSPTO_5387
IYO_028135	PSPTO_5388
IYO_028140	PSPTO_5389
IYO_028145	PSPTO_2205
IYO_028150	PSPTO_5390
IYO_028160	PSPTO_5391
IYO_028165	PSPTO_5393
IYO_028170	PSPTO_5394
IYO_028175	PSPTO_5395
IYO_028180	PSPTO_5396
IYO_028185	PSPTO_5397
IYO_028190	PSPTO_5398
IYO_028195	PSPTO_5399
IYO_028200	PSPTO_5400
IYO_028205	PSPTO_5401
IYO_028210	PSPTO_5402
IYO_028215	PSPTO_5403
IYO_028220	PSPTO_5405
IYO_028225	PSPTO_5406
IYO_028230	PSPTO_5407
IYO_028235	PSPTO_5408
IYO_028240	PSPTO_5409
IYO_028245	PSPTO_5410
IYO_028255	PSPTO_1164
IYO_028260	PSPTO_4345
IYO_028265	PSPTO_5434
IYO_028270	PSPTO_0479
IYO_028280	PSPTO_3326
IYO_028290	PSPTO_2538
IYO_028310	PSPTO_5447
IYO_028315	PSPTO_1916
IYO_028320	PSPTO_1916
IYO_028325	PSPTO_4360
IYO_028330	PSPTO_3951
IYO_028335	PSPTO_2429
IYO_028340	PSPTO_2818
IYO_028360	PSPTO_2841
IYO_028365	PSPTO_2842
IYO_028370	PSPTO_4511
IYO_028375	PSPTO_5354
IYO_028380	PSPTO_5353
IYO_028385	PSPTO_2842
IYO_028390	PSPTO_5352
IYO_028395	PSPTO_5351
IYO_028400	PSPTO_4695
IYO_028405	PSPTO_4696
IYO_028410	PSPTO_0523
IYO_028420	PSPTO_4511
IYO_028425	PSPTO_5446
IYO_028430	PSPTO_5447
IYO_028435	PSPTO_5448
IYO_028440	PSPTO_5449
IYO_028445	PSPTO_4392
IYO_028450	PSPTO_5451
IYO_028455	PSPTO_5452
IYO_028460	PSPTO_5453
IYO_028465	PSPTO_5454
IYO_028470	PSPTO_5455
IYO_028475	PSPTO_5456
IYO_028480	PSPTO_5457
IYO_028485	PSPTO_5458
IYO_028520	PSPTO_5460
IYO_028525	PSPTO_5461
IYO_028530	PSPTO_5462
IYO_028545	PSPTO_5464
IYO_028550	PSPTO_5465
IYO_028555	PSPTO_5466
IYO_028560	PSPTO_5467
IYO_028565	PSPTO_5468
IYO_028570	PSPTO_5467
IYO_028575	PSPTO_5469
IYO_028580	PSPTO_5470
IYO_028585	PSPTO_5471
IYO_028590	PSPTO_5472
IYO_028595	PSPTO_5473
IYO_028600	PSPTO_5474
IYO_028605	PSPTO_5475
IYO_028610	PSPTO_5476
IYO_028615	PSPTO_5477
IYO_028620	PSPTO_5478
IYO_028625	PSPTO_5479
IYO_028630	PSPTO_5480
IYO_028635	PSPTO_5481
IYO_028640	PSPTO_5482
IYO_028645	PSPTO_5483
IYO_028650	PSPTO_5484
IYO_028655	PSPTO_5485
IYO_028660	PSPTO_5486
IYO_028665	PSPTO_5487
IYO_028670	PSPTO_5488
IYO_028675	PSPTO_5489
IYO_028680	PSPTO_5490
IYO_028685	PSPTO_5491
IYO_028690	PSPTO_5492
IYO_028695	PSPTO_5493
IYO_028700	PSPTO_5494
IYO_028705	PSPTO_5495
IYO_028710	PSPTO_5498
IYO_028715	PSPTO_5499
IYO_028720	PSPTO_5500
IYO_028725	PSPTO_5501
IYO_028730	PSPTO_5502
IYO_028735	PSPTO_5503
IYO_028740	PSPTO_5504
IYO_028745	PSPTO_5505
IYO_028750	PSPTO_5506
IYO_028755	PSPTO_5507
IYO_028760	PSPTO_5510
IYO_028765	PSPTO_5511
IYO_028770	PSPTO_5512
IYO_028775	PSPTO_5515
IYO_028780	PSPTO_5516
IYO_028785	PSPTO_5517
IYO_028790	PSPTO_5518
IYO_028795	PSPTO_5519
IYO_028800	PSPTO_5520
IYO_028805	PSPTO_5521
IYO_028810	PSPTO_5522
IYO_028815	PSPTO_5523
IYO_028820	PSPTO_5524
IYO_028825	PSPTO_5525
IYO_028830	PSPTO_5526
IYO_028835	PSPTO_5527
IYO_028840	PSPTO_5528
IYO_028845	PSPTO_5529
IYO_028850	PSPTO_5530
IYO_028860	PSPTO_1737
IYO_028865	PSPTO_5532
IYO_028870	PSPTO_5533
IYO_028875	PSPTO_5534
IYO_028880	PSPTO_5535
IYO_028885	PSPTO_5536
IYO_028890	PSPTO_5537
IYO_028895	PSPTO_5538
IYO_028900	PSPTO_5539
IYO_028905	PSPTO_5540
IYO_028910	PSPTO_5541
IYO_028920	PSPTO_5542
IYO_028925	PSPTO_5545
IYO_028930	PSPTO_5546
IYO_028935	PSPTO_5547
IYO_028945	PSPTO_5548
IYO_028950	PSPTO_5549
IYO_028955	PSPTO_5550
IYO_028960	PSPTO_5551
IYO_028965	PSPTO_5553
IYO_028970	PSPTO_4511
IYO_028980	PSPTO_5553
IYO_028985	PSPTO_5554
IYO_028990	PSPTO_2363
IYO_028995	PSPTO_5557
IYO_029000	PSPTO_5558
IYO_029005	PSPTO_5559
IYO_029010	PSPTO_5560
IYO_029015	PSPTO_5561
IYO_029020	PSPTO_5562
IYO_029025	PSPTO_5563
IYO_029030	PSPTO_4262
IYO_029035	PSPTO_2032
IYO_029040	PSPTO_1374
IYO_029050	PSPTO_2500
IYO_029055	PSPTO_0138
IYO_029060	PSPTO_3521
IYO_029065	PSPTO_4898
IYO_029075	PSPTO_2842
IYO_029080	PSPTO_2841
IYO_029085	PSPTO_2841
IYO_029090	PSPTO_2842
IYO_029095	PSPTO_4675
IYO_029100	PSPTO_3230
IYO_029105	PSPTO_3229
IYO_029110	PSPTO_4603
IYO_029120	PSPTO_4605
IYO_029130	PSPTO_4511
IYO_029135	PSPTO_0800
IYO_029140	PSPTO_4630
IYO_029145	PSPTO_0585
IYO_029160	PSPTO_1455
IYO_029165	PSPTO_3208
IYO_029190	PSPTO_5516
IYO_029195	PSPTO_0046
IYO_029205	PSPTO_5581
IYO_029210	PSPTO_2392
IYO_029215	PSPTO_5304
IYO_029225	PSPTO_4511
IYO_029235	PSPTO_3824
IYO_029250	PSPTO_3386
IYO_029265	PSPTO_3966
IYO_029280	PSPTO_4511
IYO_029285	PSPTO_3408
IYO_029290	PSPTO_0503
IYO_029295	PSPTO_2907
IYO_029305	PSPTO_1453
IYO_029310	PSPTO_1451
IYO_029345	PSPTO_5591
IYO_029350	PSPTO_3326
IYO_029355	PSPTO_3966
IYO_029375	PSPTO_5595
IYO_029380	PSPTO_5596
IYO_029385	PSPTO_5597
IYO_029390	PSPTO_5598
IYO_029395	PSPTO_5599
IYO_029400	PSPTO_5600
IYO_029405	PSPTO_5601
IYO_029410	PSPTO_5602
IYO_029415	PSPTO_5603
IYO_029420	PSPTO_5604
IYO_029425	PSPTO_5605
IYO_029430	PSPTO_5606
IYO_029435	PSPTO_5607
IYO_029440	PSPTO_5608
IYO_029445	PSPTO_5609
IYO_029450	PSPTO_5610
IYO_029455	PSPTO_5611
IYO_029460	PSPTO_5612
IYO_029465	PSPTO_5613
IYO_029470	PSPTO_5614
IYO_029475	PSPTO_5615
IYO_029485	PSPTO_0240
IYO_029490	PSPTO_0241
IYO_029495	PSPTO_1613
IYO_029505	PSPTO_4511
IYO_029530	PSPTO_4853
IYO_029560	PSPTO_2478
IYO_029570	PSPTO_2319
IYO_029590	PSPTO_5018
IYO_029595	PSPTO_3577
IYO_029630	PSPTO_1092
IYO_029635	PSPTO_1093
IYO_029640	PSPTO_4608
IYO_029645	PSPTO_3863
IYO_029650	PSPTO_0592
IYO_029655	PSPTO_0568
IYO_029660	PSPTO_4680
IYO_029670	PSPTO_3656
IYO_029680	PSPTO_4266
IYO_029685	PSPTO_1863
IYO_029690	PSPTO_1453
IYO_029695	PSPTO_0298
IYO_029720	PSPTO_4051
IYO_029725	PSPTO_5454
IYO_029740	PSPTO_1266
IYO_029765	PSPTO_5608
IYO_029780	PSPTO_1143
IYO_029820	PSPTO_4511
IYO_029835	PSPTO_5621
IYO_029840	PSPTO_0853
IYO_029845	PSPTO_0854
IYO_029855	PSPTO_0298
IYO_029860	PSPTO_5090
IYO_029865	PSPTO_4696
IYO_029885	PSPTO_4695
IYO_029890	PSPTO_4696
IYO_029910	PSPTO_4608
